i,Jsm,Jc,R
18.1911655280892,648219945479.495,439462434.311818,1475.02925135019
18.2735650811128,648943081281.511,440930421.41913,1471.75846745365
18.3562339533544,649666042286.975,442401453.933508,1468.4988860471
18.4391726724775,650388828301.154,443875534.112477,1465.25045495377
18.5223817664025,651111439129.361,445352664.211316,1462.01312230259
18.6058617633056,651833874576.957,446832846.483055,1458.78683652607
18.689613191618,652556134449.349,448316083.178487,1455.57154635817
18.7736365800255,653278218551.993,449802376.546161,1452.36720083214
18.8579324574673,654000126690.391,451291728.83239,1449.17374927845
18.9425013531355,654721858670.093,452784142.281255,1445.9911413227
19.0273437964746,655443414296.696,454279619.134601,1442.81932688354
19.1124603171799,656164793375.846,455778161.632047,1439.65825617062
19.1978514451978,656885995713.234,457279772.010984,1436.50787968258
19.2835177107244,657607021114.601,458784452.506579,1433.368148205
19.3694596442047,658327869385.734,460292205.351777,1430.23901280841
19.4556777763322,659048540332.469,461803032.777307,1427.12042484632
19.5421726380481,659769033760.689,463316937.011676,1424.01233595322
19.6289447605403,660489349476.324,464833920.281184,1420.91469804266
