i,Jsm,Jc,R
42.9975976542975,1015226030116.09,3130765596.5954,324.274046967971
43.4063583504464,1018030569413.89,3150630192.10454,323.119664111982
43.8193604334286,1020843252675.52,3170637158.80395,321.967857419742
44.2366511695683,1023664089861.09,3190787605.70737,320.818624226213
44.6582783766271,1026493090668.35,3211082650.56218,319.67196188134
45.0842904302884,1029330264527.84,3231523419.90862,318.527867750051
45.5147362707103,1032175620597.98,3252111049.13918,317.386339212246
45.9496654091407,1035029167759.98,3272846682.55775,316.247373662825
46.3891279346208,1037890914612.83,3293731473.43936,315.110968511664
46.8331745207479,1040760869468.15,3314766584.08953,313.977121183638
47.2818564325206,1043639040345.03,3335953185.90403,312.845829118615
47.735225533259,1046525434964.79,3357292459.42883,311.717089771449
48.1933342915919,1049420060745.62,3378785594.41956,310.590900611998
48.6562357885318,1052322924797.31,3400433789.9018,309.467259125106
49.1239837246139,1055234033915.75,3422238254.23071,308.346162810619
49.5966324271217,1058153394577.51,3444200205.15121,307.227609183378
50.0742368573889,1061081012934.24,3466320869.8581,306.11159577321
50.5568526181709,1064016894807.13,3488601485.05587,304.998120124943
51.0445359611113,1066961045681.18,3511043297.01913,303.88717979839
51.5373437942697,1069913470699.55,3533647561.65242,302.778772368355
52.0353336897421,1072874174657.69,3556415544.55043,301.67289542463
52.5385638913641,1075843161997.58,3579348521.05827,300.569546571982
53.0470933224775,1078820436801.74,3602447776.33119,299.468723430165
53.5609815938046,1081806002787.33,3625714605.39504,298.370423633899
54.0802890113815,1084799863300.08,3649150313.20591,297.274644832879
54.605076584588,1087802021308.16,3672756214.71022,296.181384691765
55.1354060342627,1090812479396.11,3696533634.9048,295.090640890165
55.6713398008875,1093831239758.54,3720483908.8963,294.002411122652
56.2129410528776,1096858304193.9,3744608381.96134,292.916693098728
56.7602736949391,1099893674098.08,3768908409.60578,291.833484542843
57.3134023765198,1102937350458.05,3793385357.62436,290.75278319437
57.8723925003552,1105989333845.39,3818040602.16022,289.674586807596
58.4373102310802,1109049624409.69,3842875529.76381,288.598893151726
59.0082225039536,1112118221872.04,3867891537.45236,287.525700010852
59.5851970336491,1115195125518.31,3893090032.76843,286.455005183962
60.1683023231488,1118280334192.43,3918472433.83879,285.386806484917
60.7576076727243,1121373846289.65,3944040169.43316,284.321101742434
61.3531831889969,1124475659749.63,3969794679.02209,283.257888800091
61.9550997941074,1127585772049.57,3995737412.83552,282.197165516288
62.5634292349543,1130704180197.21,4021869831.92027,281.138929764256
63.1782440925402,1133830880723.8,4048193408.19776,280.083179432028
63.7996177914079,1136965869677.03,4074709624.52151,279.029912422419
64.427624609156,1140109142613.78,4101419974.7338,277.979126653027
65.0623396860666,1143260694593.02,4128325963.72283,276.93082005619
65.7038390348082,1146420520168.42,4155429107.47868,275.884990578991
66.3521995502422,1149588613381.03,4182730933.14961,274.841636183226
67.0074990193273,1152764967751.9,4210232979.09789,273.800754845377
67.6698161311028,1155949576274.57,4237936794.95471,272.76234455661
68.3392304867873,1159142431407.57,4265843941.67558,271.726403322731
69.0158226099517,1162343525066.77,4293955991.59443,270.692929164179
69.6996739568039,1165552848617.81,4322274528.47785,269.661920115998
70.3908669265683,1168770392868.31,4350801147.57894,268.633374227799
71.0894848719461,1171996148060.14,4379537455.68995,267.607289563757
71.7956121096957,1175230103861.58,4408485071.19553,266.583664202559
72.5093339312897,1178472249359.42,4437645624.12435,265.562496237396
73.23073661368,1181722573050.99,4467020756.20095,264.543783775925
73.9599074301648,1184981062836.23,4496612120.89699,263.527524940233
74.696934661336,1188247706009.53,4526421383.48123,262.51371786682
75.441907606149,1191522489251.68,4556450221.07,261.502360706549
76.1949165930661,1194805398621.66,4586700322.67593,260.49345162463
76.9560529913173,1198096419548.4,4617173389.25681,259.486988800576
77.7254092222577,1201395536822.55,4647871133.76371,258.48297042816
78.503078770807,1204702734588.06,4678795281.18781,257.481394715398
79.2891561970175,1208017996333.88,4709947568.60743,256.482259884486
80.08373714771,1211341304885.42,4741329745.23341,255.485564171784
80.8869183682328,1214672642396.12,4772943572.45432,254.491305827761
81.6987977143143,1218011990338.9,4804790823.88096,253.499483116952
82.5194741640028,1221359329497.52,4836873285.38929,252.510094317929
83.3490478297299,1224714639958.01,4869192755.16364,251.523137723237
84.1876199704479,1228077901099.9,4901751043.73789,250.538611639364
85.0352930038837,1231449091587.51,4934549974.03663,249.556514386689
85.8921705188958,1234828189361.22,4967591381.41521,248.576844299427
86.7583572879071,1238215171628.57,5000877113.69831,247.59959972559
87.6339592794728,1241610014855.42,5034409031.21852,246.624779026925
88.5190836709119,1245012694757.06,5068189006.85283,245.652380578871
89.4138388610622,1248423186289.21,5102218926.05885,244.682402770502
90.3183344831327,1251841463639.08,5136500686.91,243.714844004462
91.2326814176375,1255267500216.3,5171036200.12881,242.749702696924
92.1569918054545,1258701268643.9,5205827389.1203,241.786977277516
93.0913790609566,1262142740749.16,5240876190.003,240.826666189272
94.0359578852583,1265591887554.5,5276184551.63964,239.868767888569
94.9908442795633,1269048679268.36,5311754435.66657,238.913280845053
95.9561555585872,1272513085275.92,5347587816.52124,237.96020354159
96.9320103641089,1275985074129.95,5383686681.46951,237.009534474184
97.9185286785869,1279464613541.52,5420053030.63054,236.061272151921
98.9158318388949,1282951670370.74,5456688877.00113,235.115415096897
99.9240425501525,1286446210617.48,5493596246.47865,234.171961844136
100.943284899626,1289948199412.02,5530777177.88187,233.230910941532
101.973684370767,1293457601005.75,5568233722.97149,232.292260949761
103.015367857298,1296974378761.78,5605967946.46804,231.356010442214
104.068463677425,1300498495145.58,5643981926.06907,230.422158004916
105.133101588136,1304029911715.65,5682277752.46487,229.490702236437
106.209412799575,1307568589114.03,5720857529.35172,228.561641747825
107.297529989539,1311114487057.03,5759723373.44488,227.634975162506
108.397587318024,1314667564325.69,5798877414.48864,226.710701116212
109.509720441897,1318227778756.44,5838321795.26558,225.788818256887
110.634066529648,1321795087231.73,5878058671.60409,224.869325244591
111.770764276203,1325369445670.52,5918090212.38336,223.952220751424
112.919953917874,1328950809018.98,5958418599.53786,223.037503461414
114.081777247341,1332539131241,5999046028.05869,222.125172070435
115.256377628751,1336134365308.86,6039974705.99403,221.215225286107
116.443900012906,1339736463193.86,6081206854.44763,220.307661827686
117.6444909525,1343345375856.9,6122744707.57458,219.402480425979
118.858298617474,1346961053239.22,6164590512.5764,218.499679823222
120.08547281042,1350583444252.99,6206746529.69285,217.59925877299
121.326164982085,1354212496772.09,6249215032.19258,216.701216040081
122.580528246947,1357848157622.79,6291998306.36174,215.805550400402
123.848717398853,1361490372574.52,6335098651.48956,214.912260640866
125.130888926752,1365139086330.7,6378518379.85323,214.021345559266
126.427201030482,1368794242519.5,6422259816.69909,213.132803964171
127.737813636634,1372455783684.77,6466325300.22269,212.246634674798
129.062888414502,1376123651276.95,6510717181.54653,211.362836520887
130.402588792058,1379797785644,6555437824.69454,210.481408342591
131.757079972049,1383478126022.45,6600489606.56569,209.602348990333
133.1265289481,1387164610528.44,6645874916.90388,208.725657324691
134.511104520921,1390857176148.85,6691596158.2662,207.851332216262
135.910977314563,1394555758732.54,6737655745.98895,206.979372545524
137.32631979271,1398260292981.52,6784056108.15012,206.109777202711
138.757306275064,1401970712442.35,6830799685.53082,205.242545087662
140.204112953746,1405686949497.51,6877888931.57266,204.377675109692
141.666917909772,1409408935356.86,6925326312.33362,203.515166187445
143.145901129578,1413136600049.27,6973114306.44119,202.65501724874
144.641244521568,1416869872414.19,7021255405.04191,201.797227230438
146.15313193274,1420608680093.44,7069752111.74971,200.941795078279
147.68174916532,1424352949523.03,7118606942.58992,200.088719746735
149.227283993455,1428102605925.1,7167822425.94163,199.238000198853
150.789926179949,1431857573299.98,7217401102.47717,198.389635406094
152.369867492998,1435617774418.3,7267345525.09772,197.543624348176
153.967301723006,1439383130813.31,7317658258.86759,196.699966012905
155.582424699374,1443153562773.21,7368341880.94401,195.858659396016
157.215434307355,1446928989333.7,7419398980.50501,195.019703500999
158.866530504929,1450709328270.63,7470832158.67435,194.183097338924
160.535915339656,1454494496092.69,7522644028.44224,193.348839928277
162.223792965604,1458284408034.44,7574837214.58481,192.516930294768
163.930369660239,1462078978049.28,7627414353.57857,191.687367471168
165.655853841345,1465878118802.67,7680378093.51314,190.860150497116
167.400456083974,1469681741665.52,7733731094.00058,190.035278418928
169.164389137335,1473489756707.68,7787476026.08055,189.212750289427
170.947867941762,1477302072691.64,7841615572.12385,188.392565167731
172.751109645603,1481118597066.37,7896152425.73105,187.574722119076
174.57433362215,1484939235961.35,7951089291.6289,186.75922021461
176.417761486552,1488763894180.84,8006428885.56355,185.946058531194
178.281617112676,1492592475198.18,8062173934.18908,185.135236151205
180.166126650003,1496424881150.49,8118327174.95457,184.326752162322
182.071518540448,1500261012833.37,8174891355.9859,183.520605657326
183.99802353519,1504100769695.97,8231869235.96533,182.716795733889
185.945874711467,1507944049836.15,8289263584.00762,181.915321494349
187.915307489297,1511790749995.92,8347077179.53143,181.116182045508
189.906559648228,1515640765557.13,8405312812.1291,180.319376498399
191.919871343968,1519493990537.25,8463973281.431,179.524903968075
193.955485125021,1523350317585.56,8523061396.96753,178.732763573375
196.013645949265,1527209637979.48,8582579978.02764,177.942954436697
198.094601200431,1531071841621.14,8642531853.51241,177.155475683772
200.198600704582,1534936817034.27,8702919861.78694,176.370326443419
202.325896746469,1538804451361.28,8763746850.52671,175.587505847318
204.47674408585,1542674630360.6,8825015676.56149,174.807013029769
206.651399973743,1546547238404.42,8886729205.71571,174.028847127436
208.850124168543,1550422158476.51,8948890312.64371,173.25300727912
211.073178952133,1554299272170.49,9011501880.66339,172.479492625492
213.32082914583,1558178459688.27,9074566801.584,171.708302308853
215.593342126279,1562059599838.88,9138087975.53172,170.939435472877
217.890987841263,1565942570037.58,9202068310.77144,170.172891262345
220.214038825332,1569827246305.19,9266510723.52333,169.408668822897
222.56277021543,1573713503267.88,9331418137.77798,168.646767300754
224.937459766296,1577601214157.15,9396793485.10541,167.887185842464
227.338387865827,1581490250810.24,9462639704.46203,167.129923594629
229.765837550293,1585380483670.82,9528959741.99356,166.374979703623
232.220094519378,1589271781789.97,9595756550.83303,165.622353315331
234.701447151163,1593164012827.69,9663033090.89699,164.872043574861
237.210186516887,1597057043054.5,9730792328.67591,164.124049626267
239.74660639561,1600950737353.63,9799037237.0223,163.378370612266
242.31100328873,1604844959223.44,9867770794.93498,162.635005673945
244.903676434284,1608739570780.27,9936995987.33833,161.893953950481
247.524927821165,1612634432761.66,10006715804.8599,161.155214578839
250.175062203091,1616529404529.91,10076933243.6022,160.418786693485
252.854387112446,1620424344076.09,10147651304.9122,159.684669426086
255.563212873955,1624319108024.42,10218872995.1471,158.952861905202
258.301852618102,1628213551637.04,10290601325.4355,158.223363255998
261.070622294448,1632107528819.19,10362839311.4362,157.496172599921
263.869840684661,1636000892124.84,10435589973.0919,156.771289054405
266.699829415404,1639893492762.66,10508856334.381,156.048711732555
269.560912971017,1643785180602.52,10582641423.065,155.328439742829
272.453418705909,1647675804182.3,10656948270.4315,154.610472188732
275.377676856844,1651565210715.27,10731779911.0361,153.894808168482
278.334020554885,1655453246097.77,10807139382.438,153.181446774708
281.322785837178,1659339754917.44,10883029724.9342,152.470387094112
284.344311658498,1663224580461.84,10959453981.2899,151.761628207145
287.398939902512,1667107564727.61,11036415196.4654,151.055169187684
290.487015392804,1670988548429.94,11113916417.339,150.351009102696
293.608885903669,1674867371012.68,11191960692.428,149.64914701191
296.764902170622,1678743870658.75,11270551071.6054,148.949581967479
299.95541790066,1682617884301.22,11349690605.8148,148.252313013639
303.180789782236,1686489247634.68,11429382346.7807,147.557339186374
306.44137749494,1690357795127.18,11509629346.7161,146.864659513077
309.737543718939,1694223360032.68,11590434658.0283,146.174273012199
313.069654144087,1698085774403.93,11671801333.0202,145.486178692911
316.438077478787,1701944869105.93,11753732423.5906,144.800375554748
319.843185458505,1705800473829.78,11836230980.9298,144.116862587265
323.285352853986,1709652417107.09,11919300055.2133,143.435638769688
326.764957479192,1713500526324.92,12002942695.2936,142.756703070556
330.282380198896,1717344627741.18,12087161948.3883,142.08005444737
333.838004935976,1721184546500.58,12171960859.7668,141.405691846232
337.432218678367,1725020106651.06,12257342472.434,140.73361420149
341.065411485662,1728851131160.72,12343309826.8109,140.063820435382
344.737976495427,1732677441935.37,12429865960.415,139.39630945767
348.450309929133,1736498859836.42,12517013907.5367,138.731080165282
352.202811097781,1740315204699.52,12604756698.9151,138.068131441942
355.995882407143,1744126295353.5,12693097361.4109,137.407462157812
359.829929362638,1747931949639.98,12782038917.6772,136.749071169126
363.705360573897,1751731984433.45,12871584385.8299,136.092957317819
367.622587758926,1755526215661.88,12961736779.1151,135.439119431163
371.58202574793,1759314458327.86,13052499105.5765,134.787556321396
375.584092486739,1763096526530.28,13143874367.7195,134.138266785351
379.629209039849,1766872233486.52,13235865562.1751,133.491249604091
383.717799593131,1770641391555.11,13328475679.3631,132.846503542536
387.850291456104,1774403812259.07,13421707703.1525,132.20402734909
392.027115063884,1778159306309.59,13515564610.5234,131.563819755269
396.248703978676,1781907683630.39,13610049371.226,130.925879475327
400.515494890895,1785648753382.46,13705164947.4393,130.290205205892
404.827927619915,1789382323989.44,13800914293.4298,129.656795625585
409.18644511439,1793108203163.41,13897300355.2096,129.025649394649
413.591493452213,1796826197931.33,13994326070.1943,128.396765154578
418.043521840021,1800536114661.86,14091994366.8603,127.77014152774
422.542982612302,1804237759092.72,14190308164.4016,127.145777117012
427.090331230125,1807930936358.62,14289270372.3881,126.523670505401
431.686026279434,1811615451019.61,14388883890.4229,125.903820255677
436.330529468957,1815291107090,14489151607.8011,125.286224909996
441.024305627667,1818957708067.69,14590076403.1679,124.670882989533
445.767822701817,1822615056964.07,14691661144.1777,124.057792994115
450.561551751615,1826262956334.35,14793908687.1547,123.446953401846
455.405966947429,1829901208308.36,14896821876.7536,122.838362668745
460.301545565624,1833529614621.89,15000403545.6227,122.232019228372
465.248767983937,1837147976648.42,15104656514.0666,121.627921491464
470.248117676418,1840756095431.33,15209583589.7111,121.026067845576
475.300081208017,1844353771716.58,15315187567.1699,120.426456654713
480.405148228698,1847940805985.8,15421471227.713,119.829086258968
485.563811467184,1851516998489.89,15528437338.9369,119.233954974162
490.776566724238,1855082149282.95,15636088654.437,118.641061091486
496.04391286552,1858636058256.67,15744427913.4813,118.050402877147
501.366351814085,1862178525175.18,15853457840.6881,117.461978572011
506.744388542423,1865709349710.21,15963181145.7047,116.87578639125
512.178531064125,1869228331476.76,16073600522.8906,116.291824523993
517.669290425107,1872735270069.02,16184718651.0021,115.710091132976
523.217180694397,1876229965096.77,16296538192.8796,115.130584354201
528.82271895459,1879712216222.08,16409061795.1398,114.55330229659
534.4864252919,1883181823196.39,16522292087.871,113.978243041644
540.208822785699,1886638585897.93,16636231684.3297,113.40540464311
545.990437497833,1890082304369.47,16750883180.6447,112.834785126639
551.831798461377,1893512778856.35,16866249155.5214,112.266382489464
557.733437669116,1896929809844.89,16982332169.9523,111.700194700067
563.695890061647,1900333198101,17099134766.9325,111.136219697852
569.71969351497,1903722744709.14,17216659471.1762,110.574455392831
575.805388827908,1907098251111.55,17334908788.8421,110.014899665297
581.953519708951,1910459519147.64,17453885207.2601,109.457550365518
588.164632762879,1913806351093.75,17573591194.6642,108.902405313425
594.439277477017,1917138549703.04,17694029199.932,108.349462298299
