i,S_single
2.25705167831065,4.08934684196933
2.26059742506249,4.08706632244038
2.26414915200933,4.08478797720193
2.26770687004961,4.08251180367822
2.27127059010207,4.08023779929702
2.27484032310808,4.07796596148974
2.2784160800305,4.07569628769136
2.28199787185298,4.07342877534053
2.28558570958162,4.07116342187942
2.28917960424423,4.06890022475378
2.29277956689023,4.06663918141302
2.29638560859098,4.06438028931005
2.29999774043952,4.06212354590133
2.30361597355067,4.05986894864697
2.30724031906199,4.05761649501056
2.31087078813226,4.05536618245924
2.31450739194245,4.05311800846377
2.31815014169622,4.05087197049837
2.32179904861892,4.04862806604081
2.32545412395814,4.04638629257239
2.32911537898379,4.04414664757797
2.33278282498763,4.04190912854589
2.33645647328493,4.03967373296796
2.34013633521216,4.0374404583396
2.34382242212916,4.03520930215964
2.34751474541728,4.03298026193044
2.35121331648142,4.03075333515782
2.35491814674842,4.02852851935114
2.35862924766788,4.02630581202318
2.36234663071207,4.0240852106902
2.3660703073767,4.02186671287197
2.36980028917869,4.01965031609167
2.3735365876599,4.01743601787593
2.37727921438277,4.01522381575491
2.38102818093485,4.01301370726211
2.384783498925,4.01080568993454
2.38854517998645,4.00859976131257
2.39231323577406,4.00639591894011
2.39608767796681,4.0041941603644
2.39986851826708,4.00199448313612
2.40365576840008,3.99979688480934
2.40744944011394,3.9976013629416
2.41124954518007,3.9954079150938
2.4150560953946,3.99321653883018
2.41886910257531,3.9910272317185
2.42268857856494,3.98883999132978
2.42651453522856,3.98665481523846
2.43034698445586,3.9844717010224
2.43418593815924,3.98229064626277
2.4380314082756,3.98011164854408
2.44188340676509,3.97793470545431
2.44574194561161,3.97575981458467
2.44960703682322,3.97358697352977
2.45347869243149,3.97141617988755
2.45735692449244,3.96924743125933
2.46124174508555,3.96708072524969
2.46513316631433,3.96491605946658
2.46903120030749,3.96275343152122
2.47293585921615,3.96059283902825
2.47684715521655,3.95843427960551
2.48076510050946,3.95627775087417
2.48468970731948,3.95412325045876
2.48862098789587,3.95197077598705
2.49255895451208,3.94982032509006
2.4965036194659,3.9476718954022
2.50045499507969,3.94552548456107
2.50441309370083,3.94338109020757
2.50837792770059,3.94123870998586
2.51234950947612,3.9390983415434
2.51632785144753,3.93695998253086
2.52031296606089,3.93482363060219
2.5243048657873,3.93268928341455
2.52830356312154,3.93055693862841
2.53230907058496,3.92842659390741
2.53632140072286,3.92629824691844
2.54034056610521,3.92417189533166
2.54436657932801,3.92204753682039
2.54839945301191,3.91992516906117
2.55243919980334,3.91780478973383
2.55648583237302,3.91568639652132
2.56053936341752,3.91356998710979
2.56459980565937,3.91145555918867
2.56866717184554,3.90934311045049
2.57274147474865,3.90723263859103
2.57682272716758,3.90512414130918
2.58091094192633,3.9030176163071
2.58500613187405,3.90091306129005
2.58910830988627,3.89881047396645
2.59321748886426,3.89670985204795
2.59733368173508,3.89461119324929
2.60145690145116,3.8925144952884
2.6055871609913,3.8904197558863
2.60972447336024,3.88832697276723
2.61386885158842,3.88623614365852
2.61802030873339,3.88414726629061
2.62217885787782,3.88206033839714
2.62634451213053,3.87997535771479
2.63051728462754,3.87789232198337
2.63469718853005,3.87581122894588
2.63888423702652,3.87373207634834
2.6430784433317,3.87165486193989
2.6472798206866,3.86957958347277
2.65148838235857,3.86750623870235
2.65570414164223,3.86543482538703
2.65992711185843,3.86336534128833
2.66415730635491,3.8612977841708
2.6683947385055,3.85923215180215
2.67263942171225,3.85716844195308
2.67689136940307,3.85510665239735
2.68115059503289,3.85304678091185
2.68541711208372,3.85098882527645
2.68969093406539,3.84893278327408
2.69397207451364,3.84687865269077
2.69826054699249,3.84482643131553
2.70255636509229,3.84277611694039
2.70685954243139,3.84072770736049
2.71117009265538,3.83868120037393
2.71548802943674,3.83663659378183
2.71981336647653,3.83459388538833
2.72414611750198,3.83255307300063
2.72848629626896,3.83051415442887
2.73283391656098,3.82847712748621
2.7371889921883,3.8264419899888
2.7415515369904,3.82440873975583
2.7459215648331,3.82237737460942
2.75029908961178,3.82034789237467
2.7546841252483,3.81832029087971
2.75907668569325,3.81629456795561
2.76347678492509,3.81427072143638
2.76788443695099,3.81224874915905
2.77229965580561,3.81022864896358
2.77672245555226,3.80821041869287
2.78115285028238,3.80619405619278
2.78559085411607,3.80417955931214
2.79003648120177,3.80216692590269
2.79448974571671,3.80015615381911
2.79895066186559,3.79814724091899
2.80341924388391,3.79614018506293
2.80789550603333,3.79413498411435
2.81237946260629,3.79213163593963
2.81687112792294,3.79013013840809
2.82137051633282,3.78813048939192
2.82587764221429,3.7861326867662
2.8303925199749,3.78413672840898
2.83491516405091,3.78214261220112
2.83944558890815,3.78015033602641
2.84398380904148,3.77815989777155
2.84852983897521,3.77617129532609
2.85308369326199,3.77418452658244
2.85764538648589,3.77219958943589
2.86221493325867,3.77021648178465
2.86679234822199,3.76823520152975
2.87137764604793,3.76625574657503
2.87597084143716,3.76427811482731
2.88057194912089,3.76230230419613
2.88518098385959,3.76032831259396
2.8897979604441,3.75835613793605
2.89442289369477,3.75638577814056
2.89905579846199,3.75441723112841
2.9036966896265,3.75245049482337
2.90834558209869,3.75048556715207
2.91300249081972,3.74852244604391
2.91766743076011,3.7465611294311
2.92234041692217,3.74460161524874
2.9270214643368,3.74264390143463
2.93171058806698,3.74068798592945
2.93640780320497,3.7387338666766
2.94111312487463,3.73678154162237
2.94582656822972,3.73483100871577
2.95054814845496,3.7328822659086
2.95527788076559,3.73093531115543
2.96001578040867,3.72899014241368
2.96476186266124,3.72704675764345
2.96951614283167,3.72510515480763
2.97427863625895,3.72316533187192
2.9790493583139,3.72122728680473
2.98382832439841,3.7192910175772
2.98861554994492,3.71735652216331
2.99341105041839,3.7154237985397
2.99821484131395,3.71349284468577
3.00302693815891,3.7115636585837
3.00784735651208,3.70963623821836
3.01267611196379,3.70771058157734
3.01751322013589,3.70578668665096
3.02235869668264,3.70386455143232
3.02721255728896,3.70194417391716
3.03207481767261,3.70002555210395
3.03694549358301,3.69810868399387
3.04182460080135,3.69619356759083
3.04671215514142,3.69428020090141
3.05160817244921,3.69236858193487
3.05651266860204,3.69045870870321
3.06142565951055,3.68855057922108
3.06634716111766,3.68664419150578
3.07127718939799,3.68473954357739
3.0762157603591,3.68283663345856
3.08116289004152,3.68093545917466
3.08611859451845,3.67903601875369
3.0910828898951,3.67713831022638
3.09605579230974,3.67524233162605
3.10103731793412,3.67334808098868
3.10602748297218,3.67145555635295
3.11102630366153,3.66956475576013
3.11603379627233,3.66767567725416
3.12104997710868,3.66578831888158
3.12607486250699,3.66390267869162
3.1311084688374,3.6620187547361
3.13615081250391,3.66013654506946
3.14120190994282,3.65825604774879
3.14626177762533,3.65637726083378
3.15133043205553,3.6545001823867
3.15640788977146,3.65262481047251
3.16149416734441,3.65075114315869
3.16658928137989,3.64887917851535
3.17169324851771,3.64700891461522
3.17680608543094,3.64514034953361
3.18192780882704,3.64327348134839
3.18705843544762,3.64140830814002
3.19219798206861,3.63954482799159
3.19734646550011,3.63768303898873
3.20250390258685,3.63582293921963
3.20767031020732,3.63396452677504
3.21284570527533,3.63210779974834
3.21803010473863,3.63025275623541
3.22322352557981,3.62839939433468
3.2284259848166,3.6265477121472
3.23363749950118,3.6246977077765
3.23885808672122,3.62284937932867
3.24408776359806,3.62100272491237
3.24932654728954,3.61915774263877
3.25457445498759,3.61731443062158
3.25983150392039,3.61547278697702
3.26509771135016,3.61363280982389
3.27037309457545,3.61179449728346
3.27565767092973,3.60995784747953
3.28095145778267,3.60812285853839
3.28625447253842,3.60628952858892
3.29156673263782,3.60445785576242
3.29688825555743,3.60262783819271
3.30221905880867,3.60079947401616
3.30755915994006,3.59897276137158
3.31290857653564,3.59714769840027
3.31826732621513,3.59532428324606
3.32363542663497,3.59350251405523
3.32901289548784,3.59168238897652
3.33439975050242,3.58986390616121
3.3397960094438,3.58804706376299
3.34520169011391,3.58623185993805
3.35061681035094,3.58441829284501
3.35604138802946,3.582606360645
3.36147544106176,3.58079606150159
3.36691898739561,3.57898739358076
3.37237204501698,3.57718035505097
3.37783463194769,3.57537494408317
3.38330676624736,3.57357115885067
3.38878846601221,3.57176899752926
3.39427974937664,3.56996845829718
3.39978063451054,3.56816953933507
3.40529113962364,3.56637223882598
3.41081128296061,3.56457655495545
3.41634108280526,3.56278248591138
3.42188055747884,3.5609900298841
3.42742972534034,3.55919918506634
3.43298860478574,3.55740994965329
3.43855721424985,3.55562232184249
3.44413557220488,3.55383629983387
3.44972369716136,3.55205188182983
3.455321607668,3.55026906603509
3.46092932231193,3.54848785065679
3.46654685971785,3.54670823390445
3.47217423854928,3.54493021398999
3.47781147750879,3.54315378912769
3.48345859533611,3.54137895753418
3.48911561081118,3.53960571742854
3.49478254275193,3.53783406703214
3.50045941001512,3.53606400456873
3.506146231496,3.53429552826447
3.51184302612961,3.53252863634781
3.51754981289015,3.53076332704957
3.52326661078999,3.52899959860298
3.52899343888177,3.52723744924355
3.53473031625675,3.52547687720914
3.54047726204637,3.52371788073995
3.54623429542076,3.52196045807856
