i,S_single
52.1302152385075,1.89457840276289
52.4684672589457,1.89308105417522
52.8091084983065,1.89158673950327
53.152156981577,1.89009545114176
53.4976308747659,1.88860718150849
53.8455484860011,1.88712192304431
54.1959282666193,1.88563966821303
54.5487888122879,1.88416040950131
54.9041488641098,1.8826841394186
55.2620273097525,1.88121085049706
55.6224431845766,1.87974053529148
55.9854156727777,1.8782731863792
56.3509641085306,1.87680879636001
56.7191079771446,1.87534735785611
57.089866916233,1.87388886351197
57.4632607168698,1.87243330599434
57.8393093247848,1.87098067799207
58.2180328415393,1.86953097221611
58.5994515257249,1.8680841813994
58.9835857941674,1.86664029829678
59.3704562231372,1.86519931568496
59.7600835495682,1.86376122636238
60.1524886722875,1.86232602314919
60.5476926532493,1.86089369888712
60.945716718779,1.85946424643946
61.3465822608303,1.85803765869093
61.7503108382394,1.85661392854766
62.156924177998,1.85519304893707
62.5664441765316,1.85377501280781
62.9788929009833,1.85235981312968
63.3942925905112,1.85094744289358
63.8126656575885,1.84953789511141
64.2340346893182,1.84813116281599
64.6584224487491,1.84672723906103
65.085851876212,1.84532611692099
65.5163460906487,1.84392778949109
65.9499283909625,1.84253224988714
66.3866222573725,1.84113949124557
66.8264513527762,1.83974950672328
67.2694395241222,1.8383622894976
67.7156108037914,1.83697783276622
68.1649894109855,1.8355961297471
68.6175997531252,1.83421717367845
69.0734664272637,1.83284095781856
69.5326142214872,1.83146747544586
69.9950681163605,1.83009671985873
70.4608532863449,1.82872868437552
70.9299951012474,1.82736336233441
71.4025191276704,1.8260007470934
71.8784511304749,1.82464083203021
72.3578170742481,1.82328361054219
72.8406431247796,1.82192907604633
73.3269556505592,1.82057722197908
73.8167812242543,1.8192280417964
74.3101466242382,1.81788152897358
74.8070788360877,1.81653767700526
75.3076050541139,1.81519647940534
75.8117526828936,1.81385792970687
76.3195493388133,1.81252202146203
76.8310228516166,1.81118874824207
77.3462012659672,1.80985810363721
77.8651128430169,1.80853008125658
78.3877860619819,1.80720467472818
