i,Sp,S0,branch
1.49044148895463,0.00139109167885824,0.00212768392482609,concave
1.49574578837032,0.00141109321306804,0.00215716426949774,concave
1.50106396728145,0.00143132434124239,0.00218696654658704,concave
1.50639604871624,0.00145178692212834,0.00221709315644946,concave
1.51174205571805,0.00147248282107496,0.00224754650576839,concave
1.51710201134532,0.00149341390998366,0.00227832900747582,concave
1.5224759386716,0.00151458206725803,0.00230944308067245,concave
1.52786386078553,0.00153598917775331,0.00234089115054764,concave
1.53326580079082,0.00155763713272512,0.00237267564829839,concave
1.53868178180625,0.001579527829778,0.0024047990110484,concave
1.54411182696568,0.00160166317281348,0.00243726368176651,concave
1.54955595941798,0.00162404507197725,0.00247007210918424,concave
1.5550142023271,0.00164667544360653,0.00250322674771366,concave
1.560486578872,0.00166955621017656,0.00253673005736439,concave
1.56597311224666,0.00169268930024661,0.00257058450366002,concave
1.5714738256601,0.00171607664840587,0.00260479255755462,concave
1.57698874233631,0.00173972019521861,0.00263935669534846,concave
1.58251788551429,0.00176362188716894,0.00267427939860324,concave
1.58806127844803,0.00178778367660548,0.00270956315405765,concave
1.59361894440648,0.00181220752168499,0.00274521045354145,concave
1.59919090667356,0.00183689538631616,0.0027812237938901,concave
1.60477718854817,0.00186184924010279,0.00281760567685873,concave
1.61037781334413,0.00188707105828628,0.0028543586090354,concave
1.6159928043902,0.0019125628216883,0.00289148510175466,concave
1.62162218503008,0.00193832651665246,0.0029289876710102,concave
1.62726597862238,0.00196436413498608,0.00296686883736757,concave
1.63292420854064,0.00199067767390125,0.00300513112587633,concave
1.63859689817328,0.00201726913595556,0.00304377706598183,concave
1.64428407092361,0.00204414052899268,0.00308280919143702,concave
1.64998575020984,0.00207129386608229,0.00312223004021369,concave
1.65570195946503,0.00209873116545966,0.00316204215441317,concave
1.66143272213713,0.00212645445046531,0.0032022480801777,concave
1.66717806168893,0.00215446574948359,0.00324285036760016,concave
1.67293800159804,0.00218276709588149,0.00328385157063464,concave
1.67871256535697,0.00221136052794706,0.00332525424700648,concave
1.68450177647298,0.0022402480888269,0.0033670609581213,concave
1.69030565846822,0.0022694318264643,0.00340927426897518,concave
1.69612423487957,0.00229891379353604,0.00345189674806314,concave
1.70195752925879,0.00232869604738985,0.00349493096728878,concave
1.70780556517236,0.00235878064998053,0.00353837950187229,concave
1.71366836620159,0.00238916966780669,0.0035822449302595,concave
1.71954595594253,0.00241986517184649,0.00362652983402977,concave
1.72543835800599,0.00245086923749357,0.00367123679780436,concave
1.73134559601756,0.0024821839444925,0.00371636840915439,concave
1.73726769361755,0.00251381137687364,0.00376192725850816,concave
1.74320467446101,0.00254575362288848,0.00380791593905931,concave
1.7491565622177,0.00257801277494365,0.00385433704667341,concave
1.75512338057212,0.00261059092953577,0.00390119317979598,concave
1.76110515322347,0.00264349018718523,0.00394848693935911,concave
1.76710190388561,0.00267671265236999,0.0039962209286884,concave
1.77311365628715,0.00271026043345923,0.00404439775340997,concave
1.77914043417132,0.00274413564264649,0.00409302002135681,concave
1.78518226129606,0.00277834039588293,0.00414209034247571,concave
1.79123916143394,0.00281287681280982,0.00419161132873318,concave
1.79731115837219,0.00284774701669148,0.00424158559402228,concave
1.80339827591269,0.00288295313434739,0.00429201575406855,concave
1.80950053787193,0.00291849729608435,0.00434290442633612,concave
1.81561796808105,0.00295438163562844,0.00439425422993385,concave
1.82175059038578,0.00299060829005674,0.00444606778552132,concave
1.82789842864647,0.00302717939972891,0.00449834771521484,concave
1.83406150673805,0.00306409710821817,0.00455109664249287,concave
1.84023984855005,0.00310136356224284,0.00460431719210231,concave
1.84643347798655,0.00313898091159696,0.00465801198996397,concave
1.85264241896623,0.00317695130908111,0.00471218366307821,concave
1.85886669542231,0.00321527691043307,0.00476683483943092,concave
1.86510633130255,0.00325395987425802,0.00482196814789873,concave
1.87136135056926,0.00329300236195912,0.0048775862181553,concave
1.87763177719929,0.00333240653766702,0.00493369168057597,concave
1.88391763518398,0.00337217456817035,0.00499028716614433,concave
1.89021894852923,0.00341230862284535,0.00504737530635761,concave
1.89653574125538,0.00345281087358501,0.00510495873313163,concave
